symbol,date,sector,score,predicted,residual,absResidual,q,d,dq,atv,volr,turnr,tradesr,ranger,absretr,q3,d3,qRank,dRank
"PRESTIGE","2025-03-25","Real Estate",2.73,2.893558840924098,-0.163558840924098,0.163558840924098,0.8913890373578206,1.0082886694397266,0.8690807253985903,0.9428648758123014,1.1271556471654274,1.1909652648050697,1.256808144177144,1.1811726780447183,0.11128910433361716,0.9361243364094257,1.0074750746003096,0.31627906976744186,0.5906976744186047
"PRESTIGE","2025-03-24","Real Estate",2.7,2.802173617318139,-0.1021736173181389,0.1021736173181389,0.8752946780541727,1.0068608388156237,0.8420801495530935,0.9273455409397753,0.6871006919137257,0.7262695264302121,0.7910664207574342,0.8747501192329318,0.2418218509548229,0.9798228316318013,0.9882804224278039,0.2558139534883721,0.4186046511627907
"PRESTIGE","2025-03-21","Real Estate",2.97,2.9951796755335742,-0.02517967553357403,0.02517967553357403,1.0416892938162838,1.0072757155455783,0.9890039154414829,1.10170847149045,1.0612420968231284,1.1201839869251653,1.0264007217007782,0.9834459151475675,0.7590056439634277,1.0640788618841743,0.8686886299551193,0.14883720930232558,0.2186046511627907
"PRESTIGE","2025-03-20","Real Estate",2.88,2.9677485789169205,-0.08774857891692056,0.08774857891692056,1.0224845230249473,0.9507047129222096,0.9423357720324236,1.0625813792418475,0.656981843279245,0.6820075257203707,0.6291526700278631,0.7230894454687832,0.31007832579568106,1.1343276893376595,0.8886827974292218,0.42790697674418604,0.3627906976744186
"PRESTIGE","2025-03-19","Real Estate",2.46,2.593744277927177,-0.1337442779271769,0.1337442779271769,1.1280627688112923,0.6480854613975701,0.7382178461401313,1.148700229446209,1.2043893551346723,1.2239200953800695,1.0093609371581307,1.6089280042280185,3.410532586562879,1.2490131846718742,0.8924322965815553,0.5348837209302325,0.03255813953488372
"PRESTIGE","2025-03-18","Real Estate",3.44,3.6320681327678392,-0.1920681327678393,0.1920681327678393,1.2524357761767384,1.0672582179678856,1.3339231964383573,1.2073502812718777,0.6884030828544917,0.6606144418333616,0.5236492989520855,0.9205358881296312,1.8076421262065125,1.181207360892821,0.9652401453523346,0.6976744186046512,0.5069767441860465
"PRESTIGE","2025-03-17","Real Estate",3.4,3.6100150049091715,-0.21001500490917158,0.21001500490917158,1.3665410090275916,0.9619532103792107,1.2868298183706306,1.3034937611568778,0.7455608193427509,0.7055135071222953,0.5386126990608412,1.1024239172447141,1.6655382722394516,1.1525990358287508,0.9148771225243877,0.9116279069767442,0.3627906976744186
"PRESTIGE","2025-03-13","Real Estate",2.45,2.5714201337171168,-0.12142013371711657,0.12142013371711657,0.9246452974741337,0.8665090077099076,0.7429149981738291,0.8890823279946045,0.5382061534894476,0.512108408299567,0.616259592536325,0.563918051105686,0.5133034647591878,1.1277534962758253,1.004360820515184,0.3813953488372093,0.18604651162790697
"PRESTIGE","2025-03-12","Real Estate",2.99,3.1436573473454423,-0.15365734734544212,0.15365734734544212,1.166610800984527,0.9161691494840446,1.0463131977871607,1.1033082413443465,0.6611558847438792,0.6202996103406135,0.5724790729619054,0.9051195358811446,0.3568357471864748,1.1098896513196548,1.0897624374717425,0.6744186046511628,0.3116279069767442
"PRESTIGE","2025-03-11","Real Estate",3.81,4.084477366813245,-0.2744773668132452,0.2744773668132452,1.2920043903688154,1.2304043043515995,1.5783373178948468,1.2131666372242609,0.8821154861736751,0.8236010442314883,0.688465529867867,0.6989297811124238,0.10956116241014065,1.0326158517290367,1.0694227720755192,0.8325581395348837,0.8930232558139535
"PRESTIGE","2025-03-10","Real Estate",2.81,2.95514888521006,-0.14514888521005975,0.14514888521005975,0.8710537626056216,1.122713858579583,0.9355265375122968,0.8201902452094615,0.3961094813433716,0.3715313901072977,0.4683495697449595,0.8635536965728337,0.9283074098240209,0.8277952440960762,0.8952779405012478,0.20930232558139536,0.6604651162790698
"PRESTIGE","2025-03-07","Real Estate",2.49,2.5914658883906867,-0.10146588839068649,0.10146588839068649,0.9347894022126733,0.8551501532953746,0.7766487838834176,0.8797445086159681,0.9293523574071912,0.8730848308712017,1.0210896718665485,0.8354424871392845,1.2043182344635914,0.8010963505772374,0.8730195391519134,0.3395348837209302,0.20465116279069767
